r,x
3.661,0.758554
3.661,0.670511
3.661,0.80881
3.661,0.566124
3.661,0.899243
3.661,0.331706
3.661,0.81156
3.661,0.559878
3.661,0.902124
3.661,0.323253
3.661,0.800882
3.661,0.583819
3.661,0.889529
3.661,0.359755
3.661,0.843244
3.661,0.483925
3.661,0.914304
3.661,0.286847
3.661,0.748916
3.661,0.688418
3.661,0.78528
3.661,0.6173
3.661,0.864877
3.661,0.427842
3.661,0.896188
3.661,0.340602
3.661,0.822232
3.661,0.535116
3.661,0.910736
3.661,0.297626
3.661,0.765312
3.661,0.65755
3.661,0.824377
3.661,0.530039
3.661,0.911947
3.661,0.293979
3.661,0.759859
3.661,0.668034
3.661,0.81188
3.661,0.559147
3.661,0.902442
3.661,0.322315
3.661,0.799665
3.661,0.586495
3.661,0.88786
3.661,0.364505
3.661,0.848038
3.661,0.471791
3.661,0.912337
3.661,0.292801
3.661,0.758078
3.661,0.671413
3.661,0.807682
3.661,0.568671
3.661,0.897986
3.661,0.335374
3.662,0.682718
3.662,0.793241
3.662,0.600605
3.662,0.878436
3.662,0.391052
3.662,0.872033
3.662,0.408648
3.662,0.88494
3.662,0.372869
3.662,0.856314
3.662,0.450574
3.662,0.906554
3.662,0.310222
3.662,0.783611
3.662,0.620947
3.662,0.861931
3.662,0.435799
3.662,0.900406
3.662,0.32839
3.662,0.807654
3.662,0.568888
3.662,0.898122
3.662,0.335069
3.662,0.815886
3.662,0.550092
3.662,0.906311
3.662,0.310945
3.662,0.784613
3.662,0.618862
3.662,0.863763
3.662,0.430931
3.662,0.89803
3.662,0.335336
3.662,0.816207
3.662,0.549347
3.662,0.906582
3.662,0.310137
3.662,0.783493
3.662,0.621192
3.662,0.861715
3.662,0.436373
3.662,0.900675
3.662,0.327602
3.662,0.806661
3.662,0.571122
3.662,0.896976
3.662,0.338405
3.662,0.819875
3.662,0.540805
3.662,0.909403
3.662,0.301711
3.662,0.771515
3.662,0.645536
3.662,0.837936
3.662,0.497297
3.662,0.915473
3.662,0.283373
3.662,0.743652
3.662,0.6981
3.662,0.771789
3.662,0.64499
3.662,0.838517
3.662,0.495858
3.662,0.915437
3.662,0.283483
3.662,0.743826
3.662,0.69779
3.662,0.77224
3.662,0.644092
3.662,0.839467
3.662,0.493499
3.662,0.915345
3.662,0.283762
3.662,0.74427
3.662,0.696997
3.662,0.773386
3.662,0.641803
3.662,0.841864
3.662,0.487519
3.662,0.91493
3.662,0.285026
3.662,0.746265
3.662,0.693412
3.662,0.778511
3.662,0.631445
3.662,0.852229
3.662,0.461173
3.662,0.909979
3.662,0.29998
3.662,0.76899
3.662,0.650534
3.662,0.832518
3.662,0.5106
3.662,0.915089
3.662,0.284543
3.662,0.745504
3.662,0.694784
3.662,0.776561
3.662,0.635409
3.663,0.383721
3.663,0.866223
3.663,0.42447
3.663,0.894854
3.663,0.344654
3.663,0.827353
3.663,0.523223
3.663,0.913775
3.663,0.28861
3.663,0.752066
3.663,0.683013
3.663,0.793063
3.663,0.601151
3.663,0.878272
3.663,0.391612
3.663,0.872717
3.663,0.406894
3.663,0.883996
3.663,0.375629
3.663,0.85909
3.663,0.443421
3.663,0.904024
3.663,0.317818
3.663,0.794174
3.663,0.59876
3.663,0.880023
3.663,0.386749
3.663,0.868769
3.663,0.417617
3.663,0.890889
3.663,0.356065
3.663,0.839862
3.663,0.49265
3.663,0.915552
3.663,0.28321
3.663,0.743597
3.663,0.69839
3.663,0.77158
3.663,0.645584
3.663,0.838114
3.663,0.496991
3.663,0.915717
3.663,0.282709
3.663,0.742799
3.663,0.699811
3.663,0.769507
3.663,0.649691
3.663,0.833672
3.663,0.507923
3.663,0.91552
3.663,0.283308
3.663,0.743752
3.663,0.698113
3.663,0.771981
3.663,0.644784
3.663,0.838965
3.663,0.494881
3.663,0.915654
3.663,0.2829
3.663,0.743104
3.663,0.699269
3.663,0.770299
3.663,0.648125
3.663,0.835381
3.663,0.503735
3.663,0.915699
3.663,0.282763
3.663,0.742886
3.663,0.699656
3.663,0.769734
3.663,0.649243
3.663,0.834162
3.663,0.506724
3.663,0.915584
3.663,0.283112
3.663,0.743441
3.663,0.698668
3.663,0.771175
3.663,0.646388
3.663,0.837254
3.663,0.499119
3.663,0.915747
3.663,0.282616
3.663,0.742652
3.663,0.700072
3.663,0.769124
3.663,0.650446
3.663,0.832841
3.663,0.509951
3.663,0.915387
3.663,0.283712
3.663,0.744393
3.663,0.696967
3.663,0.77364
3.663,0.641469
3.663,0.842441
3.663,0.486206
3.663,0.915053
3.663,0.284729
3.664,0.287799
3.664,0.751012
3.664,0.685142
3.664,0.790407
3.664,0.606991
3.664,0.874058
3.664,0.403337
3.664,0.881764
3.664,0.381994
3.664,0.864977
3.664,0.427924
3.664,0.896966
3.664,0.33862
3.664,0.820577
3.664,0.539452
3.664,0.910297
3.664,0.299189
3.664,0.768248
3.664,0.652349
3.664,0.830958
3.664,0.51467
3.664,0.915211
3.664,0.284324
3.664,0.745565
3.664,0.695052
3.664,0.776602
3.664,0.635673
3.664,0.848556
3.664,0.470855
3.664,0.912888
3.664,0.291375
3.664,0.756527
3.664,0.674887
3.664,0.803935
3.664,0.577532
3.664,0.893975
3.664,0.347287
3.664,0.830551
3.664,0.515657
3.664,0.915102
3.664,0.284658
3.664,0.746092
3.664,0.694103
3.664,0.777955
3.664,0.632923
3.664,0.851262
3.664,0.463917
3.664,0.911229
3.664,0.296382
3.664,0.76409
3.664,0.66046
3.664,0.821661
3.664,0.536901
3.664,0.911011
3.664,0.297041
3.664,0.765071
3.664,0.658557
3.664,0.823885
3.664,0.53164
3.664,0.912332
3.664,0.293055
3.664,0.759085
3.664,0.670054
3.664,0.810043
3.664,0.563791
3.664,0.90109
3.664,0.32656
3.664,0.805782
3.664,0.573406
3.664,0.896257
3.664,0.340682
3.664,0.822999
3.664,0.533741
3.664,0.911829
3.664,0.294575
3.664,0.761381
3.664,0.665675
3.664,0.81543
3.664,0.551446
3.664,0.906303
3.664,0.311141
3.664,0.785313
3.664,0.617738
3.664,0.865209
3.664,0.427305
3.664,0.896637
3.664,0.339576
3.664,0.821703
3.664,0.536801
3.664,0.911038
3.664,0.29696
3.664,0.76495
3.664,0.658792
3.664,0.823613
3.664,0.532287
3.664,0.912181
3.664,0.293513
3.664,0.759778
3.664,0.668736
3.665,0.294905
3.665,0.762085
3.665,0.664506
3.665,0.817067
3.665,0.547802
3.665,0.907876
3.665,0.306532
3.665,0.779069
3.665,0.630821
3.665,0.853526
3.665,0.458195
3.665,0.909845
3.665,0.30063
3.665,0.770572
3.665,0.647939
3.665,0.836038
3.665,0.502392
3.665,0.916229
3.665,0.281301
3.665,0.740956
3.665,0.703461
3.665,0.764533
3.665,0.659782
3.665,0.822681
3.665,0.534638
3.665,0.911853
3.665,0.294583
3.665,0.761601
3.665,0.665435
3.665,0.815944
3.665,0.550408
3.665,0.906938
3.665,0.309333
3.665,0.783013
3.665,0.622698
3.665,0.861075
3.665,0.438426
3.665,0.902355
3.665,0.322925
3.665,0.801332
3.665,0.583463
3.665,0.890719
3.665,0.356746
3.665,0.841038
3.665,0.489985
3.665,0.915882
3.665,0.282358
3.665,0.742647
3.665,0.700465
3.665,0.768968
3.665,0.65111
3.665,0.832563
3.665,0.510908
3.665,0.915814
3.665,0.282567
3.665,0.742979
3.665,0.699872
3.665,0.769837
3.665,0.649393
3.665,0.834453
3.665,0.506287
3.665,0.916105
3.665,0.281679
3.665,0.741561
3.665,0.70239
3.665,0.766125
3.665,0.656686
3.665,0.826273
3.665,0.526096
3.665,0.913754
3.665,0.28883
3.665,0.752817
3.665,0.681996
3.665,0.794856
3.665,0.597616
3.665,0.881327
3.665,0.383322
3.665,0.866355
3.665,0.424348
3.665,0.895274
3.665,0.343624
3.665,0.826628
3.665,0.525246
3.665,0.913914
3.665,0.288344
3.665,0.752065
3.665,0.683388
3.665,0.792992
3.665,0.601631
3.665,0.878395
3.665,0.391486
3.665,0.873094
3.665,0.406086
3.665,0.883926
3.665,0.376033
3.665,0.859927
3.665,0.441458
3.665,0.903689
3.665,0.318983
3.666,0.281796
3.666,0.741951
3.666,0.70189
3.666,0.767075
3.666,0.655008
3.666,0.828415
3.666,0.521099
3.666,0.914868
3.666,0.285525
3.666,0.747865
3.666,0.691272
3.666,0.78238
3.666,0.624179
3.666,0.859969
3.666,0.441469
3.666,0.903941
3.666,0.318325
3.666,0.795501
3.666,0.596382
3.666,0.882445
3.666,0.380297
3.666,0.86397
3.666,0.430849
3.666,0.89897
3.666,0.332958
3.666,0.814208
3.666,0.554569
3.666,0.905583
3.666,0.313451
3.666,0.788921
3.666,0.61048
3.666,0.871753
3.666,0.409857
3.666,0.886711
3.666,0.368267
3.666,0.852882
3.666,0.459989
3.666,0.910631
3.666,0.298346
3.666,0.767425
3.666,0.654322
3.666,0.829194
3.666,0.519221
3.666,0.915146
3.666,0.28468
3.666,0.746535
3.666,0.693683
3.666,0.778977
3.666,0.631182
3.666,0.853413
3.666,0.458614
3.666,0.910221
3.666,0.299581
3.666,0.769245
3.666,0.650741
3.666,0.833198
3.666,0.509497
3.666,0.916169
3.666,0.28156
3.666,0.741573
3.666,0.702561
3.666,0.76608
3.666,0.656952
3.666,0.826192
3.666,0.526433
3.666,0.913939
3.666,0.288349
3.666,0.752277
3.666,0.683183
3.666,0.793484
3.666,0.600737
3.666,0.879297
3.666,0.389085
3.666,0.871401
3.666,0.410818
3.666,0.887342
3.666,0.366475
3.666,0.851139
3.666,0.464487
3.666,0.911877
3.666,0.294591
3.666,0.761821
3.666,0.665195
3.666,0.816457
3.666,0.549367
3.666,0.907566
3.666,0.307542
3.666,0.780711
3.666,0.627624
3.666,0.856789
3.666,0.449825
3.666,0.907271
3.666,0.308422
3.666,0.78195
3.666,0.625067
3.666,0.859157
3.666,0.443609
3.666,0.904842
3.666,0.315652
3.667,0.423843
3.667,0.895482
3.667,0.34321
3.667,0.826603
3.667,0.525592
3.667,0.914348
3.667,0.287183
3.667,0.750668
3.667,0.686336
3.667,0.789427
3.667,0.609572
3.667,0.872724
3.667,0.40732
3.667,0.885252
3.667,0.372497
3.667,0.857136
3.667,0.449039
3.667,0.907227
3.667,0.308638
3.667,0.782467
3.667,0.62417
3.667,0.860212
3.667,0.440948
3.667,0.903962
3.667,0.318348
3.667,0.795749
3.667,0.596008
3.667,0.882949
3.667,0.378983
3.667,0.863047
3.667,0.433429
3.667,0.900499
3.667,0.328566
3.667,0.808978
3.667,0.566672
3.667,0.90045
3.667,0.32871
3.667,0.809159
3.667,0.566261
3.667,0.90065
3.667,0.328121
3.667,0.808418
3.667,0.567938
3.667,0.899825
3.667,0.330544
3.667,0.811451
3.667,0.561044
3.667,0.903085
3.667,0.320944
3.667,0.799182
3.667,0.588518
3.667,0.888018
3.667,0.364655
3.667,0.849577
3.667,0.468628
3.667,0.913141
3.667,0.290847
3.667,0.756337
3.667,0.675797
3.667,0.803423
3.667,0.579145
3.667,0.89378
3.667,0.348135
3.667,0.832178
3.667,0.512125
3.667,0.916211
3.667,0.28151
3.667,0.741695
3.667,0.702536
3.667,0.766326
3.667,0.656651
3.667,0.826763
3.667,0.525209
3.667,0.91442
3.667,0.286966
3.667,0.750329
3.667,0.68696
3.667,0.788574
3.667,0.611381
3.667,0.871258
3.667,0.411317
3.667,0.88791
3.667,0.36496
3.667,0.84988
3.667,0.467852
3.667,0.91296
3.667,0.291394
3.667,0.757176
3.667,0.674217
3.667,0.805451
3.667,0.574619
3.667,0.896332
3.667,0.34074
3.667,0.823742
3.667,0.532417
3.667,0.912897
3.667,0.291587
3.667,0.75747
3.667,0.673662
3.668,0.409464
3.668,0.886934
3.668,0.367835
3.668,0.852929
3.668,0.460119
3.668,0.911166
3.668,0.296897
3.668,0.765692
3.668,0.658067
3.668,0.825354
3.668,0.528722
3.668,0.913974
3.668,0.288398
3.668,0.752764
3.668,0.682652
3.668,0.794629
3.668,0.598596
3.668,0.881343
3.668,0.38359
3.668,0.867294
3.668,0.422168
3.668,0.89478
3.668,0.345337
3.668,0.829259
3.668,0.519346
3.668,0.915627
3.668,0.283368
3.668,0.744863
3.668,0.697075
3.668,0.77454
3.668,0.640534
3.668,0.844558
3.668,0.481535
3.668,0.915749
3.668,0.282995
3.668,0.74427
3.668,0.698139
3.668,0.772998
3.668,0.643632
3.668,0.841329
3.668,0.489658
3.668,0.916608
3.668,0.280375
3.668,0.740073
3.668,0.705594
3.668,0.761957
3.668,0.665296
3.668,0.81678
3.668,0.548918
3.668,0.908222
3.668,0.305744
3.668,0.778587
3.668,0.632325
3.668,0.852774
3.668,0.46052
3.668,0.911283
3.668,0.296545
3.668,0.765167
3.668,0.659089
3.668,0.824165
3.668,0.531556
3.668,0.913348
3.668,0.2903
3.668,0.755702
3.668,0.677173
3.668,0.801861
3.668,0.582772
3.668,0.89187
3.668,0.353734
3.668,0.838528
3.668,0.496642
3.668,0.916959
3.668,0.279302
3.668,0.73834
3.668,0.708636
3.668,0.757336
3.668,0.674099
3.668,0.805822
3.668,0.573943
3.668,0.896945
3.668,0.339051
3.668,0.821982
3.668,0.536731
3.668,0.912051
3.668,0.294224
3.668,0.761683
3.668,0.665823
3.668,0.81614
3.668,0.550405
3.668,0.907681
3.668,0.307364
3.668,0.780886
3.668,0.627606
3.668,0.857273
3.668,0.448801
3.668,0.907385
3.668,0.30825
3.668,0.782134
3.668,0.625028
3.669,0.306746
3.669,0.780224
3.669,0.62914
3.669,0.856061
3.669,0.452096
3.669,0.90883
3.669,0.304005
3.669,0.776309
3.669,0.637134
3.669,0.848252
3.669,0.472276
3.669,0.91443
3.669,0.287092
3.669,0.750934
3.669,0.68622
3.669,0.790016
3.669,0.608652
3.669,0.873936
3.669,0.40422
3.669,0.883591
3.669,0.377385
3.669,0.862088
3.669,0.436215
3.669,0.902323
3.669,0.323373
3.669,0.802788
3.669,0.580874
3.669,0.893253
3.669,0.349848
3.669,0.83453
3.669,0.506651
3.669,0.917088
3.669,0.278983
3.669,0.738024
3.669,0.70938
3.669,0.7564
3.669,0.676046
3.669,0.80354
3.669,0.579201
3.669,0.894235
3.669,0.347008
3.669,0.831372
3.669,0.514367
3.669,0.916493
3.669,0.280803
3.669,0.740964
3.669,0.704215
3.669,0.76424
3.669,0.661071
3.669,0.822062
3.669,0.536687
3.669,0.912312
3.669,0.293517
3.669,0.760821
3.669,0.667657
3.669,0.814119
3.669,0.555227
3.669,0.906059
3.669,0.31229
3.669,0.787973
3.669,0.612986
3.669,0.870412
3.669,0.413845
3.669,0.890016
3.669,0.359148
3.669,0.84446
3.669,0.481913
3.669,0.91605
3.669,0.282156
3.669,0.743133
3.669,0.700362
3.669,0.769959
3.669,0.649862
3.669,0.83485
3.669,0.505866
3.669,0.917124
3.669,0.278872
3.669,0.737846
3.669,0.709693
3.669,0.75592
3.669,0.676949
3.669,0.802371
3.669,0.581801
3.669,0.892699
3.669,0.351443
3.669,0.836278
3.669,0.502349
3.669,0.91723
3.669,0.278548
3.669,0.737319
3.669,0.710611
3.669,0.754504
3.669,0.679601
3.669,0.7989
3.669,0.589456
3.669,0.887889
3.669,0.36522
3.669,0.8506
3.669,0.466255
3.67,0.644584
3.67,0.840781
3.67,0.491297
3.67,0.917222
3.67,0.278648
3.67,0.737681
3.67,0.710173
3.67,0.755387
3.67,0.678134
3.67,0.801045
3.67,0.584895
3.67,0.89105
3.67,0.356285
3.67,0.841699
3.67,0.488996
3.67,0.917056
3.67,0.279157
3.67,0.738508
3.67,0.708728
3.67,0.757608
3.67,0.673952
3.67,0.806449
3.67,0.572847
3.67,0.898025
3.67,0.336085
3.67,0.818894
3.67,0.544284
3.67,0.910303
3.67,0.299662
3.67,0.770203
3.67,0.649555
3.67,0.835415
3.67,0.504614
3.67,0.917422
3.67,0.278035
3.67,0.736686
3.67,0.711906
3.67,0.752701
3.67,0.683142
3.67,0.794405
3.67,0.599405
3.67,0.881235
3.67,0.384101
3.67,0.868203
3.67,0.419946
3.67,0.893981
3.67,0.34784
3.67,0.83253
3.67,0.511686
3.67,0.916999
3.67,0.279331
3.67,0.73879
3.67,0.708234
3.67,0.758363
3.67,0.672522
3.67,0.808267
3.67,0.568746
3.67,0.900156
3.67,0.329843
3.67,0.811241
3.67,0.561984
3.67,0.9034
3.67,0.320276
3.67,0.798956
3.67,0.589495
3.67,0.888105
3.67,0.364703
3.67,0.85032
3.67,0.467102
3.67,0.913528
3.67,0.28991
3.67,0.755514
3.67,0.677895
3.67,0.801357
3.67,0.584206
3.67,0.891477
3.67,0.355056
3.67,0.840398
3.67,0.492254
3.67,0.91728
3.67,0.278471
3.67,0.737394
3.67,0.710674
3.67,0.754612
3.67,0.679583
3.67,0.799142
3.67,0.589086
3.67,0.888374
3.67,0.363939
3.67,0.849559
3.67,0.469058
3.67,0.913986
3.67,0.288518
3.67,0.753361
3.67,0.681917
3.67,0.796046
3.67,0.595849
3.67,0.883784
3.67,0.376946
3.671,0.578591
3.671,0.895076
3.671,0.344762
3.671,0.829283
3.671,0.519713
3.671,0.916323
3.671,0.281473
3.671,0.742445
3.671,0.701969
3.671,0.768004
3.671,0.654076
3.671,0.830602
3.671,0.516518
3.671,0.916748
3.671,0.280173
3.671,0.740354
3.671,0.705677
3.671,0.762456
3.671,0.66488
3.671,0.817953
3.671,0.546635
3.671,0.909766
3.671,0.301358
3.671,0.772897
3.671,0.64436
3.671,0.841247
3.671,0.490263
3.671,0.917402
3.671,0.278172
3.671,0.737109
3.671,0.711364
3.671,0.753749
3.671,0.681379
3.671,0.79698
3.671,0.593978
3.671,0.885329
3.671,0.372687
3.671,0.858248
3.671,0.446607
3.671,0.907285
3.671,0.308801
3.671,0.78355
3.671,0.6226
3.671,0.862572
3.671,0.435166
3.671,0.902319
3.671,0.323559
3.671,0.803467
3.671,0.579679
3.671,0.894444
3.671,0.346595
3.671,0.83136
3.671,0.514677
3.671,0.916959
3.671,0.279528
3.671,0.739311
3.671,0.707513
3.671,0.75967
3.671,0.670219
3.671,0.811384
3.671,0.56181
3.671,0.903725
3.671,0.319399
3.671,0.798014
3.671,0.59172
3.671,0.886867
3.671,0.368325
3.671,0.854101
3.671,0.457452
3.671,0.911104
3.671,0.297326
3.671,0.766958
3.671,0.656131
3.671,0.828263
3.671,0.522177
3.671,0.915945
3.671,0.282631
3.671,0.744297
3.671,0.69866
3.671,0.77287
3.671,0.644414
3.671,0.84119
3.671,0.490406
3.671,0.917412
3.671,0.278141
3.671,0.737058
3.671,0.711452
3.671,0.753612
3.671,0.681634
3.671,0.79664
3.671,0.594718
3.671,0.884815
3.671,0.374138
3.671,0.859597
3.671,0.443054
3.671,0.905845
3.671,0.313098
3.671,0.789513
3.671,0.610055
3.672,0.525871
3.672,0.915542
3.672,0.283936
3.672,0.746577
3.672,0.694741
3.672,0.778743
3.672,0.632695
3.672,0.853344
3.672,0.459543
3.672,0.91199
3.672,0.294731
3.672,0.763278
3.672,0.663474
3.672,0.819871
3.672,0.542291
3.672,0.911433
3.672,0.296416
3.672,0.765808
3.672,0.658558
3.672,0.825683
3.672,0.528513
3.672,0.915015
3.672,0.285545
3.672,0.749121
3.672,0.690111
3.672,0.785286
3.672,0.619144
3.672,0.865875
3.672,0.426449
3.672,0.898135
3.672,0.335945
3.672,0.819171
3.672,0.543933
3.672,0.910913
3.672,0.297986
3.672,0.768146
3.672,0.653974
3.672,0.830944
3.672,0.515829
3.672,0.91708
3.672,0.279235
3.672,0.739036
3.672,0.708188
3.672,0.758847
3.672,0.671969
3.672,0.809407
3.672,0.56647
3.672,0.901776
3.672,0.32525
3.672,0.805866
3.672,0.574469
3.672,0.897637
3.672,0.337402
3.672,0.820919
3.672,0.539823
3.672,0.912177
3.672,0.294166
3.672,0.762425
3.672,0.66512
3.672,0.817884
3.672,0.546942
3.672,0.909908
3.672,0.301012
3.672,0.772603
3.672,0.645124
3.672,0.840664
3.672,0.491857
3.672,0.917757
3.672,0.277161
3.672,0.735658
3.672,0.714076
3.672,0.749717
3.672,0.689019
3.672,0.786806
3.672,0.615951
3.672,0.868632
3.672,0.419015
3.672,0.893917
3.672,0.348214
3.672,0.833401
3.672,0.509835
3.672,0.917645
3.672,0.277503
3.672,0.736218
3.672,0.713105
3.672,0.75124
3.672,0.686218
3.672,0.790666
3.672,0.607764
3.672,0.875356
3.672,0.400643
3.672,0.881751
3.672,0.382866
3.672,0.867619
3.672,0.421753
3.672,0.895518
3.672,0.343574
3.672,0.828149
3.672,0.522592
3.673,0.338626
3.673,0.8226
3.673,0.535999
3.673,0.91349
3.673,0.290262
3.673,0.756675
3.673,0.676265
3.673,0.804132
3.673,0.578512
3.673,0.895609
3.673,0.343401
3.673,0.828176
3.673,0.52267
3.673,0.916362
3.673,0.281508
3.673,0.742905
3.673,0.701533
3.673,0.76907
3.673,0.65233
3.673,0.83302
3.673,0.510907
3.673,0.917813
3.673,0.277063
3.673,0.735698
3.673,0.714202
3.673,0.749723
3.673,0.689195
3.673,0.786776
3.673,0.616181
3.673,0.868672
3.673,0.41902
3.673,0.894164
3.673,0.347594
3.673,0.832936
3.673,0.511112
3.673,0.917796
3.673,0.277114
3.673,0.735781
3.673,0.714057
3.673,0.749951
3.673,0.688777
3.673,0.787356
3.673,0.614957
3.673,0.869711
3.673,0.416202
3.673,0.892458
3.673,0.352524
3.673,0.838365
3.673,0.497725
3.673,0.918231
3.673,0.275779
3.673,0.73359
3.673,0.717835
3.673,0.743958
3.673,0.699649
3.673,0.771845
3.673,0.646815
3.673,0.839079
3.673,0.495948
3.673,0.91819
3.673,0.275906
3.673,0.733799
3.673,0.717476
3.673,0.744532
3.673,0.69862
3.673,0.773351
3.673,0.643801
3.673,0.842297
3.673,0.487894
3.673,0.917712
3.673,0.277374
3.673,0.736207
3.673,0.71332
3.673,0.751109
3.673,0.686646
3.673,0.790294
3.673,0.608724
3.673,0.874832
3.673,0.402197
3.673,0.883116
3.673,0.379135
3.673,0.864593
3.673,0.430004
3.673,0.900255
3.673,0.329822
3.673,0.811877
3.673,0.560986
3.673,0.904589
3.673,0.317009
3.673,0.795257
3.673,0.598051
3.673,0.882938
3.673,0.379636
3.673,0.865037
3.673,0.428815
3.673,0.899638
3.673,0.331634
3.673,0.814131
3.673,0.555804
3.674,0.420971
3.674,0.895554
3.674,0.343655
3.674,0.828694
3.674,0.521562
3.674,0.916792
3.674,0.280269
3.674,0.741113
3.674,0.70491
3.674,0.764236
3.674,0.661979
3.674,0.822105
3.674,0.537318
3.674,0.913384
3.674,0.290665
3.674,0.757501
3.674,0.674889
3.674,0.806127
3.674,0.574196
3.674,0.898274
3.674,0.335721
3.674,0.819348
3.674,0.543814
3.674,0.911447
3.674,0.296533
3.674,0.766401
3.674,0.657758
3.674,0.827063
3.674,0.525491
3.674,0.916113
3.674,0.282348
3.674,0.744454
3.674,0.69895
3.674,0.773079
3.674,0.644522
3.674,0.841762
3.674,0.489371
3.674,0.918085
3.674,0.276303
3.674,0.734652
3.674,0.716204
3.674,0.746762
3.674,0.694785
3.674,0.779104
3.674,0.632299
3.674,0.854194
3.674,0.457585
3.674,0.91189
3.674,0.295193
3.674,0.76439
3.674,0.66168
3.674,0.822461
3.674,0.536474
3.674,0.913612
3.674,0.28997
3.674,0.756431
3.674,0.67691
3.674,0.803515
3.674,0.580047
3.674,0.894959
3.674,0.345384
3.674,0.830668
3.674,0.516779
3.674,0.917466
3.674,0.278204
3.674,0.737764
3.674,0.710803
3.674,0.755235
3.674,0.679158
3.674,0.800574
3.674,0.586574
3.674,0.890963
3.674,0.356922
3.674,0.843288
3.674,0.485531
3.674,0.917731
3.674,0.277391
3.674,0.736435
3.674,0.713118
3.674,0.75163
3.674,0.685871
3.674,0.79157
3.674,0.606162
3.674,0.877093
3.674,0.396061
3.674,0.878808
3.674,0.391297
3.674,0.875087
3.674,0.401605
3.674,0.88293
3.674,0.379762
3.674,0.865384
3.674,0.428
3.674,0.899454
3.674,0.332263
3.674,0.81513
3.674,0.553647
3.674,0.907926
3.674,0.307133
3.675,0.457628
3.675,0.912152
3.675,0.294481
3.675,0.763525
3.675,0.663539
3.675,0.820462
3.675,0.541342
3.675,0.912469
3.675,0.29352
3.675,0.76207
3.675,0.666348
3.675,0.817057
3.675,0.549321
3.675,0.90981
3.675,0.301554
3.675,0.774025
3.675,0.642796
3.675,0.843815
3.675,0.484334
3.675,0.917848
3.675,0.277106
3.675,0.73617
3.675,0.713773
3.675,0.750807
3.675,0.687578
3.675,0.789444
3.675,0.610867
3.675,0.873579
3.675,0.405862
3.675,0.886182
3.675,0.370672
3.675,0.857283
3.675,0.449631
3.675,0.909427
3.675,0.302709
3.675,0.775706
3.675,0.639399
3.675,0.847337
3.675,0.475388
3.675,0.916524
3.675,0.281167
3.675,0.742761
3.675,0.702171
3.675,0.768541
3.675,0.653729
3.675,0.8319
3.675,0.513921
3.675,0.918038
3.675,0.276523
3.675,0.735214
3.675,0.715429
3.675,0.748195
3.675,0.692368
3.675,0.782755
3.675,0.624932
3.675,0.861391
3.675,0.438783
3.675,0.904978
3.675,0.316024
3.675,0.794362
3.675,0.600315
3.675,0.881768
3.675,0.383129
3.675,0.868554
3.675,0.419567
3.675,0.894975
3.675,0.345432
3.675,0.830949
3.675,0.516237
3.675,0.917781
3.675,0.277311
3.675,0.736506
3.675,0.713188
3.675,0.751724
3.675,0.685884
3.675,0.791768
3.675,0.605903
3.675,0.877533
3.675,0.394947
3.675,0.878192
3.675,0.393118
3.675,0.876767
3.675,0.39707
3.675,0.879815
3.675,0.388597
3.675,0.873141
3.675,0.407065
3.675,0.887009
3.675,0.368322
3.675,0.855029
3.675,0.455532
3.675,0.911483
3.675,0.296505
3.675,0.766567
3.675,0.657611
3.675,0.827458
3.675,0.524684
3.675,0.916511
3.675,0.281206
3.676,0.290388
3.676,0.757487
3.676,0.675283
3.676,0.806058
3.676,0.574664
3.676,0.898507
3.676,0.335221
3.676,0.819189
3.676,0.544483
3.676,0.911726
3.676,0.29585
3.676,0.765795
3.676,0.659301
3.676,0.825714
3.676,0.529014
3.676,0.915906
3.676,0.283135
3.676,0.746116
3.676,0.696334
3.676,0.777302
3.676,0.636329
3.676,0.850679
3.676,0.466941
3.676,0.914983
3.676,0.285954
3.676,0.750582
3.676,0.68818
3.676,0.788827
3.676,0.612345
3.676,0.872604
3.676,0.408648
3.676,0.888323
3.676,0.364678
3.676,0.851685
3.676,0.464343
3.676,0.914326
3.676,0.287955
3.676,0.753716
3.676,0.68237
3.676,0.79674
3.676,0.59531
3.676,0.885607
3.676,0.372405
3.676,0.859153
3.676,0.444829
3.676,0.907811
3.676,0.307645
3.676,0.782987
3.676,0.62462
3.676,0.861911
3.676,0.43752
3.676,0.90465
3.676,0.317087
3.676,0.796011
3.676,0.596899
3.676,0.884484
3.676,0.375584
3.676,0.862098
3.676,0.437023
3.676,0.90442
3.676,0.317768
3.676,0.796926
3.676,0.594905
3.676,0.88589
3.676,0.371602
3.676,0.858397
3.676,0.446824
3.676,0.908605
3.676,0.305261
3.676,0.779594
3.676,0.631636
3.676,0.855302
3.676,0.454944
3.676,0.911538
3.676,0.296421
3.676,0.76665
3.676,0.657628
3.676,0.827664
3.676,0.52433
3.676,0.916824
3.676,0.280324
3.676,0.741605
3.676,0.704421
3.676,0.765387
3.676,0.660099
3.676,0.824778
3.676,0.531252
3.676,0.91541
3.676,0.284651
3.676,0.748524
3.676,0.691955
3.676,0.783552
3.676,0.623443
3.676,0.862984
3.676,0.434659
3.676,0.903306
3.676,0.321079
3.676,0.801321
3.676,0.58524
3.677,0.557295
3.677,0.907179
3.677,0.309622
3.677,0.785981
3.677,0.618525
3.677,0.867595
3.677,0.422392
3.677,0.897104
3.677,0.339419
3.677,0.824434
3.677,0.532218
3.677,0.915433
3.677,0.284655
3.677,0.748735
