x,y,z
-4.40455,4.73768,32.8538
-4.31312,4.75432,32.7454
-4.22245,4.77003,32.6375
-4.13252,4.78485,32.5304
-4.04335,4.79878,32.4238
-3.95493,4.81187,32.318
-3.86726,4.82414,32.2128
-3.78035,4.8356,32.1082
-3.69419,4.8463,32.0043
-3.60878,4.85624,31.9011
-3.52413,4.86547,31.7985
-3.44024,4.87399,31.6965
-3.35709,4.88183,31.5952
-3.27471,4.88902,31.4946
-3.19307,4.89557,31.3946
-3.11218,4.90152,31.2952
-3.03204,4.90687,31.1965
-2.95266,4.91166,31.0985
-2.87401,4.91589,31.001
-2.79611,4.9196,30.9042
-2.71896,4.9228,30.8081
-2.64254,4.92552,30.7125
-2.56686,4.92776,30.6176
-2.49191,4.92955,30.5233
-2.4177,4.93091,30.4296
-2.34421,4.93185,30.3366
-2.27145,4.9324,30.2441
-2.19941,4.93256,30.1523
-2.12809,4.93236,30.061
-2.05749,4.93182,29.9703
-1.98759,4.93094,29.8803
-1.91841,4.92974,29.7908
-1.84993,4.92825,29.7019
-1.78215,4.92647,29.6136
-1.71506,4.92442,29.5258
-1.64867,4.92211,29.4386
-1.58296,4.91956,29.352
-1.51793,4.91678,29.266
-1.45359,4.91379,29.1805
-1.38991,4.91059,29.0955
-1.32691,4.9072,29.0111
-1.26457,4.90364,28.9272
-1.20288,4.8999,28.8439
-1.14186,4.89602,28.7611
-1.08148,4.89199,28.6788
-1.02174,4.88783,28.597
-0.962646,4.88356,28.5158
-0.904184,4.87917,28.435
-0.846351,4.87468,28.3548
-0.78914,4.87011,28.275
-0.732548,4.86546,28.1958
-0.676568,4.86073,28.117
-0.621195,4.85595,28.0388
-0.566423,4.85112,27.961
-0.512248,4.84625,27.8837
-0.458663,4.84134,27.8068
-0.405663,4.83641,27.7305
-0.353242,4.83147,27.6546
-0.301395,4.82651,27.5791
-0.250116,4.82156,27.5041
-0.199399,4.81661,27.4296
-0.149239,4.81168,27.3554
-0.0996299,4.80678,27.2818
-0.0505658,4.8019,27.2086
-0.00204121,4.79706,27.1358
0.0459498,4.79226,27.0634
0.0934128,4.78751,26.9914
0.140354,4.78281,26.9199
0.186778,4.77818,26.8488
0.232692,4.77362,26.7781
0.278102,4.76913,26.7078
0.323012,4.76472,26.6379
0.367429,4.7604,26.5684
0.411359,4.75616,26.4993
0.454807,4.75202,26.4306
0.497779,4.74798,26.3623
0.540281,4.74405,26.2943
0.582319,4.74023,26.2268
0.623898,4.73652,26.1596
0.665024,4.73293,26.0928
0.705703,4.72947,26.0264
0.745941,4.72613,25.9603
0.785743,4.72293,25.8946
0.825114,4.71986,25.8293
0.864062,4.71693,25.7643
0.902591,4.71414,25.6996
0.940706,4.71151,25.6354
0.978414,4.70902,25.5714
1.01572,4.70669,25.5078
1.05263,4.70451,25.4446
1.08915,4.7025,25.3817
1.12528,4.70065,25.3191
1.16104,4.69896,25.2569
1.19642,4.69745,25.195
1.23143,4.69611,25.1335
1.26607,4.69494,25.0722
1.30036,4.69395,25.0113
1.3343,4.69314,24.9507
1.36789,4.69252,24.8904
1.40113,4.69208,24.8305
1.43404,4.69183,24.7708
1.46662,4.69177,24.7115
1.49887,4.6919,24.6525
1.5308,4.69223,24.5938
1.56242,4.69275,24.5354
1.59372,4.69347,24.4773
1.62472,4.69439,24.4195
1.65541,4.69551,24.362
1.68581,4.69684,24.3048
1.71592,4.69837,24.2479
1.74575,4.70011,24.1913
1.77529,4.70206,24.135
1.80456,4.70422,24.079
1.83356,4.70659,24.0233
1.86229,4.70918,23.9678
1.89076,4.71198,23.9127
1.91897,4.71499,23.8578
1.94693,4.71823,23.8033
1.97464,4.72168,23.749
2.00211,4.72535,23.695
2.02934,4.72924,23.6413
2.05634,4.73336,23.5878
2.08311,4.7377,23.5346
2.10966,4.74226,23.4817
2.13598,4.74705,23.4291
2.1621,4.75207,23.3768
2.188,4.75731,23.3247
2.21369,4.76279,23.2729
2.23918,4.76849,23.2214
2.26447,4.77442,23.1702
2.28957,4.78058,23.1192
2.31448,4.78698,23.0685
2.33921,4.7936,23.0181
2.36375,4.80046,22.9679
2.38812,4.80756,22.918
2.41231,4.81489,22.8684
2.43634,4.82245,22.819
2.4602,4.83025,22.7699
2.4839,4.83829,22.7211
2.50744,4.84656,22.6725
2.53083,4.85507,22.6242
2.55408,4.86382,22.5761
2.57717,4.87281,22.5283
2.60013,4.88204,22.4808
2.62295,4.89151,22.4336
2.64564,4.90122,22.3866
2.66819,4.91117,22.3399
2.69062,4.92136,22.2934
2.71293,4.93179,22.2472
2.73512,4.94247,22.2012
2.75719,4.95339,22.1555
2.77915,4.96455,22.1101
2.80101,4.97595,22.065
2.82276,4.9876,22.0201
2.8444,4.99949,21.9754
2.86596,5.01163,21.931
2.88741,5.02401,21.8869
2.90878,5.03664,21.8431
2.93006,5.04951,21.7995
2.95125,5.06263,21.7561
2.97237,5.07599,21.713
2.9934,5.0896,21.6702
3.01436,5.10346,21.6277
3.03525,5.11757,21.5854
3.05608,5.13192,21.5434
3.07684,5.14652,21.5016
3.09753,5.16137,21.4601
3.11817,5.17646,21.4189
3.13875,5.19181,21.3779
3.15928,5.2074,21.3372
3.17977,5.22324,21.2967
3.2002,5.23934,21.2565
3.22059,5.25568,21.2166
3.24094,5.27227,21.177
3.26126,5.28911,21.1376
3.28153,5.3062,21.0985
3.30178,5.32354,21.0596
3.322,5.34113,21.021
3.34219,5.35898,20.9827
3.36236,5.37707,20.9447
3.38251,5.39542,20.9069
3.40263,5.41401,20.8694
3.42275,5.43286,20.8322
3.44285,5.45196,20.7952
3.46294,5.47131,20.7585
3.48302,5.49092,20.7221
3.5031,5.51078,20.686
3.52318,5.53089,20.6501
3.54326,5.55125,20.6146
3.56334,5.57187,20.5792
3.58342,5.59274,20.5442
3.60352,5.61387,20.5095
3.62362,5.63524,20.475
3.64374,5.65688,20.4408
3.66387,5.67876,20.4069
3.68402,5.7009,20.3733
3.70418,5.7233,20.34
3.72438,5.74595,20.307
3.74459,5.76886,20.2742
3.76483,5.79202,20.2418
3.78511,5.81543,20.2096
3.80541,5.83911,20.1777
3.82575,5.86303,20.1461
3.84612,5.88722,20.1148
3.86653,5.91166,20.0838
3.88698,5.93636,20.0531
3.90747,5.96131,20.0227
3.92801,5.98652,19.9926
3.9486,6.01198,19.9628
3.96923,6.03771,19.9333
3.98992,6.06369,19.9041
4.01065,6.08993,19.8753
4.03145,6.11642,19.8467
4.0523,6.14318,19.8184
4.07321,6.17019,19.7905
4.09418,6.19746,19.7628
4.11521,6.22498,19.7355
4.13631,6.25277,19.7085
4.15747,6.28081,19.6818
4.1787,6.30911,19.6554
4.20001,6.33767,19.6294
4.22138,6.36649,19.6036
4.24284,6.39557,19.5782
4.26436,6.42491,19.5532
4.28597,6.4545,19.5284
4.30765,6.48436,19.504
4.32942,6.51447,19.4799
4.35127,6.54484,19.4562
4.37321,6.57547,19.4328
4.39523,6.60637,19.4097
4.41734,6.63752,19.387
4.43954,6.66892,19.3646
4.46184,6.70059,19.3426
4.48422,6.73252,19.3209
4.50671,6.76471,19.2996
4.52929,6.79715,19.2786
4.55197,6.82986,19.258
4.57475,6.86282,19.2377
4.59763,6.89604,19.2178
4.62061,6.92952,19.1982
4.6437,6.96326,19.1791
4.66689,6.99726,19.1603
4.6902,7.03152,19.1418
4.71361,7.06603,19.1238
4.73714,7.10081,19.1061
4.76077,7.13584,19.0888
4.78452,7.17113,19.0718
4.80839,7.20667,19.0553
4.83237,7.24248,19.0391
4.85647,7.27854,19.0233
4.88069,7.31485,19.008
4.90504,7.35143,18.993
4.9295,7.38825,18.9784
4.95409,7.42534,18.9642
4.9788,7.46268,18.9504
5.00364,7.50027,18.937
5.0286,7.53812,18.9241
5.0537,7.57622,18.9115
5.07892,7.61457,18.8994
5.10428,7.65318,18.8876
5.12977,7.69204,18.8763
5.15539,7.73115,18.8655
5.18115,7.77051,18.855
5.20704,7.81012,18.845
5.23307,7.84998,18.8354
5.25924,7.89009,18.8263
5.28555,7.93045,18.8175
5.312,7.97105,18.8093
5.33859,8.0119,18.8015
5.36532,8.053,18.7941
5.3922,8.09434,18.7872
5.41922,8.13592,18.7807
5.44639,8.17774,18.7747
5.4737,8.21981,18.7692
5.50116,8.26212,18.7642
5.52877,8.30466,18.7596
5.55653,8.34745,18.7555
5.58444,8.39047,18.7518
5.6125,8.43372,18.7487
5.64071,8.47721,18.746
5.66908,8.52093,18.7438
5.6976,8.56489,18.7422
5.72627,8.60907,18.741
5.7551,8.65348,18.7403
5.78408,8.69812,18.7401
5.81322,8.74298,18.7405
5.84252,8.78806,18.7413
5.87198,8.83337,18.7427
5.90159,8.87889,18.7446
5.93136,8.92464,18.747
5.9613,8.97059,18.7499
5.99139,9.01677,18.7534
6.02164,9.06315,18.7574
6.05206,9.10974,18.762
6.08263,9.15654,18.7671
6.11337,9.20355,18.7727
6.14428,9.25075,18.7789
6.17534,9.29816,18.7857
6.20657,9.34576,18.793
6.23796,9.39356,18.8009
6.26952,9.44155,18.8094
6.30124,9.48973,18.8184
6.33312,9.53809,18.828
6.36517,9.58664,18.8382
6.39739,9.63537,18.849
6.42977,9.68428,18.8604
6.46231,9.73336,18.8724
6.49502,9.78261,18.8849
6.5279,9.83203,18.8981
6.56094,9.88162,18.9119
6.59415,9.93136,18.9263
6.62752,9.98126,18.9413
6.66105,10.0313,18.957
6.69476,10.0815,18.9732
6.72863,10.1319,18.9901
6.76266,10.1824,19.0077
6.79685,10.233,19.0258
6.83122,10.2838,19.0447
6.86574,10.3347,19.0641
6.90043,10.3857,19.0842
6.93528,10.4368,19.105
6.9703,10.4881,19.1264
7.00548,10.5394,19.1485
7.04082,10.5909,19.1713
7.07632,10.6425,19.1948
7.11198,10.6941,19.2189
7.1478,10.7459,19.2437
7.18378,10.7977,19.2692
7.21992,10.8496,19.2954
7.25622,10.9016,19.3222
7.29267,10.9537,19.3498
7.32928,11.0058,19.3781
7.36605,11.058,19.4071
7.40297,11.1103,19.4368
7.44004,11.1625,19.4672
7.47726,11.2149,19.4984
7.51464,11.2672,19.5302
7.55217,11.3196,19.5628
7.58984,11.372,19.5961
7.62766,11.4244,19.6302
7.66563,11.4768,19.665
7.70374,11.5292,19.7005
7.742,11.5817,19.7368
7.78039,11.634,19.7738
7.81893,11.6864,19.8116
7.85761,11.7388,19.8502
7.89642,11.7911,19.8895
7.93536,11.8433,19.9295
7.97444,11.8955,19.9704
8.01365,11.9476,20.012
8.05299,11.9997,20.0544
8.09246,12.0517,20.0975
8.13205,12.1036,20.1414
8.17177,12.1554,20.1862
8.2116,12.2071,20.2317
8.25156,12.2587,20.2779
8.29163,12.3101,20.325
8.33182,12.3615,20.3729
8.37211,12.4127,20.4216
8.41252,12.4637,20.471
8.45303,12.5146,20.5213
8.49364,12.5653,20.5724
8.53436,12.6158,20.6242
8.57517,12.6661,20.6769
8.61608,12.7162,20.7304
8.65709,12.7662,20.7846
8.69818,12.8159,20.8397
8.73935,12.8653,20.8956
8.78061,12.9146,20.9524
8.82195,12.9635,21.0099
8.86337,13.0122,21.0682
8.90486,13.0607,21.1274
8.94642,13.1088,21.1873
8.98804,13.1566,21.2481
9.02972,13.2042,21.3097
9.07147,13.2514,21.3721
9.11327,13.2982,21.4353
9.15512,13.3448,21.4993
9.19701,13.3909,21.5642
9.23895,13.4367,21.6298
9.28093,13.4822,21.6963
9.32294,13.5272,21.7636
9.36499,13.5718,21.8316
9.40705,13.616,21.9005
9.44914,13.6597,21.9702
9.49125,13.7031,22.0407
9.53337,13.7459,22.112
9.57549,13.7883,22.1841
9.61762,13.8302,22.2569
9.65975,13.8716,22.3306
9.70187,13.9125,22.405
9.74397,13.9529,22.4803
9.78606,13.9927,22.5563
9.82813,14.032,22.6331
9.87017,14.0707,22.7106
9.91217,14.1088,22.7889
9.95414,14.1464,22.868
9.99606,14.1833,22.9479
10.0379,14.2196,23.0284
10.0798,14.2553,23.1098
10.1215,14.2904,23.1918
10.1632,14.3247,23.2746
10.2048,14.3584,23.3581
10.2463,14.3914,23.4424
10.2878,14.4238,23.5273
10.3292,14.4553,23.613
10.3704,14.4862,23.6993
10.4116,14.5163,23.7864
10.4526,14.5457,23.8741
10.4936,14.5743,23.9624
10.5344,14.602,24.0515
10.575,14.629,24.1412
10.6156,14.6552,24.2315
10.656,14.6806,24.3224
10.6962,14.7051,24.414
10.7363,14.7287,24.5062
10.7762,14.7515,24.599
10.816,14.7734,24.6924
10.8556,14.7944,24.7863
10.8949,14.8145,24.8808
10.9341,14.8337,24.9759
10.9731,14.8519,25.0714
11.0119,14.8692,25.1676
11.0505,14.8855,25.2642
11.0889,14.9009,25.3613
11.127,14.9152,25.4589
11.1649,14.9286,25.557
11.2025,14.9409,25.6555
11.2399,14.9522,25.7545
11.277,14.9625,25.8538
11.3139,14.9718,25.9536
11.3504,14.98,26.0538
11.3867,14.9871,26.1544
11.4227,14.9931,26.2553
11.4584,14.998,26.3565
11.4938,15.0019,26.4581
11.5289,15.0046,26.56
11.5637,15.0062,26.6621
11.5981,15.0066,26.7646
11.6322,15.006,26.8672
11.6659,15.0041,26.9701
11.6993,15.0011,27.0733
11.7323,14.997,27.1766
11.765,14.9917,27.28
11.7972,14.9851,27.3837
11.8291,14.9774,27.4874
11.8606,14.9685,27.5913
11.8917,14.9584,27.6953
11.9223,14.947,27.7993
11.9526,14.9345,27.9034
11.9824,14.9207,28.0075
12.0118,14.9057,28.1116
12.0407,14.8895,28.2156
12.0692,14.872,28.3197
12.0972,14.8532,28.4236
12.1248,14.8333,28.5275
12.1519,14.812,28.6313
12.1785,14.7896,28.735
12.2046,14.7658,28.8384
12.2302,14.7408,28.9417
12.2553,14.7146,29.0449
12.2799,14.687,29.1477
12.304,14.6583,29.2504
12.3275,14.6282,29.3527
12.3505,14.5969,29.4548
12.373,14.5643,29.5565
12.3949,14.5305,29.6579
12.4163,14.4954,29.7589
12.4371,14.4591,29.8595
12.4573,14.4215,29.9597
12.4769,14.3827,30.0595
12.496,14.3426,30.1588
12.5144,14.3013,30.2576
12.5323,14.2587,30.3559
12.5496,14.215,30.4536
12.5662,14.1699,30.5508
12.5823,14.1237,30.6474
12.5977,14.0763,30.7434
12.6125,14.0277,30.8387
12.6266,13.9778,30.9334
12.6401,13.9268,31.0274
12.653,13.8746,31.1207
12.6652,13.8212,31.2133
12.6768,13.7667,31.3051
12.6877,13.7111,31.3961
12.6979,13.6543,31.4864
12.7075,13.5963,31.5758
12.7164,13.5373,31.6644
12.7246,13.4772,31.7521
12.7321,13.416,31.8389
12.7389,13.3537,31.9248
12.7451,13.2903,32.0098
12.7505,13.2259,32.0938
12.7553,13.1605,32.1769
12.7593,13.094,32.2589
12.7627,13.0266,32.34
12.7653,12.9582,32.42
12.7673,12.8888,32.4989
12.7685,12.8185,32.5768
12.769,12.7472,32.6536
12.7688,12.6751,32.7293
12.7678,12.602,32.8039
12.7662,12.5281,32.8773
12.7638,12.4533,32.9496
12.7607,12.3776,33.0207
12.7568,12.3012,33.0906
12.7523,12.224,33.1592
12.747,12.1459,33.2267
12.741,12.0672,33.2929
12.7343,11.9877,33.3579
12.7268,11.9075,33.4216
12.7186,11.8265,33.484
12.7097,11.745,33.5451
12.7,11.6627,33.6049
12.6897,11.5799,33.6634
12.6786,11.4965,33.7206
12.6667,11.4124,33.7765
12.6542,11.3278,33.8309
12.6409,11.2427,33.8841
12.6269,11.1571,33.9358
12.6122,11.071,33.9862
12.5968,10.9844,34.0352
12.5807,10.8974,34.0828
12.5639,10.81,34.129
12.5463,10.7222,34.1738
12.5281,10.634,34.2172
12.5092,10.5455,34.2592
12.4895,10.4566,34.2998
12.4692,10.3675,34.3389
12.4482,10.2781,34.3766
12.4265,10.1884,34.4129
12.4041,10.0986,34.4477
12.381,10.0085,34.4811
12.3573,9.91823,34.5131
12.3329,9.82782,34.5436
12.3079,9.73729,34.5727
12.2822,9.64666,34.6004
12.2558,9.55595,34.6266
12.2288,9.46518,34.6514
12.2012,9.37437,34.6747
12.1729,9.28356,34.6966
12.144,9.19276,34.7171
12.1145,9.10199,34.7362
12.0844,9.01129,34.7538
12.0536,8.92066,34.77
12.0223,8.83014,34.7848
11.9904,8.73974,34.7982
11.9579,8.64948,34.8102
11.9248,8.5594,34.8208
11.8911,8.4695,34.83
11.8569,8.37982,34.8379
11.8222,8.29036,34.8443
11.7868,8.20116,34.8494
11.751,8.11222,34.8531
11.7146,8.02358,34.8555
11.6777,7.93525,34.8566
11.6403,7.84724,34.8563
11.6023,7.75958,34.8547
11.5639,7.67229,34.8518
11.525,7.58539,34.8475
11.4856,7.49889,34.842
11.4457,7.4128,34.8353
11.4054,7.32716,34.8272
11.3646,7.24196,34.8179
11.3234,7.15724,34.8074
11.2817,7.073,34.7956
11.2396,6.98926,34.7826
11.1971,6.90603,34.7684
11.1542,6.82334,34.753
11.1109,6.74119,34.7364
11.0672,6.6596,34.7187
11.0231,6.57859,34.6998
10.9787,6.49816,34.6798
10.9339,6.41832,34.6587
10.8887,6.3391,34.6364
10.8432,6.2605,34.6131
10.7974,6.18253,34.5887
10.7513,6.10521,34.5632
10.7048,6.02854,34.5367
10.658,5.95254,34.5091
10.611,5.87721,34.4805
10.5636,5.80257,34.4509
10.516,5.72862,34.4204
10.4682,5.65537,34.3888
10.42,5.58284,34.3563
10.3717,5.51102,34.3229
10.3231,5.43993,34.2885
10.2742,5.36958,34.2532
10.2252,5.29996,34.217
10.1759,5.23109,34.18
10.1265,5.16297,34.1421
10.0768,5.09561,34.1033
10.027,5.02901,34.0637
9.97705,4.96318,34.0233
9.92691,4.89812,33.9821
9.87662,4.83384,33.9401
9.8262,4.77034,33.8973
9.77564,4.70762,33.8538
9.72496,4.64569,33.8096
9.67416,4.58455,33.7646
9.62327,4.52419,33.7189
9.57228,4.46464,33.6725
9.5212,4.40587,33.6255
9.47005,4.3479,33.5777
9.41883,4.29074,33.5294
9.36755,4.23436,33.4804
9.31621,4.17879,33.4308
9.26484,4.12402,33.3805
9.21343,4.07005,33.3297
9.162,4.01687,33.2784
9.11055,3.96449,33.2264
9.05909,3.91291,33.1739
9.00762,3.86213,33.1209
8.95617,3.81214,33.0674
8.90473,3.76294,33.0133
8.85331,3.71454,32.9588
8.80192,3.66692,32.9038
8.75057,3.62009,32.8483
8.69927,3.57405,32.7924
8.64802,3.52878,32.7361
8.59682,3.48429,32.6793
8.5457,3.44058,32.6221
8.49465,3.39764,32.5645
8.44368,3.35547,32.5065
8.3928,3.31406,32.4482
8.34201,3.27342,32.3895
8.29132,3.23353,32.3304
8.24074,3.19439,32.271
8.19028,3.156,32.2113
8.13994,3.11835,32.1512
8.08972,3.08144,32.0909
8.03964,3.04527,32.0302
7.9897,3.00982,31.9693
7.9399,2.9751,31.9081
7.89025,2.94109,31.8466
7.84076,2.9078,31.7849
7.79143,2.87521,31.7229
7.74227,2.84333,31.6607
7.69328,2.81215,31.5983
7.64446,2.78165,31.5357
7.59584,2.75184,31.4729
7.5474,2.72271,31.4099
7.49915,2.69425,31.3466
7.4511,2.66646,31.2833
7.40325,2.63933,31.2197
7.35562,2.61285,31.156
7.30819,2.58703,31.0921
7.26098,2.56184,31.0281
7.21398,2.53729,30.964
7.16722,2.51337,30.8997
7.12068,2.49008,30.8353
7.07437,2.4674,30.7708
7.0283,2.44533,30.7062
6.98247,2.42386,30.6415
6.93689,2.403,30.5767
6.89155,2.38272,30.5119
6.84646,2.36302,30.4469
6.80163,2.34391,30.3819
6.75705,2.32536,30.3168
6.71273,2.30738,30.2517
6.66868,2.28996,30.1865
6.62489,2.27309,30.1213
6.58137,2.25676,30.056
6.53813,2.24097,29.9907
6.49516,2.22572,29.9254
6.45246,2.21099,29.8601
6.41005,2.19677,29.7947
6.36791,2.18307,29.7293
6.32607,2.16988,29.664
6.2845,2.15718,29.5986
6.24323,2.14498,29.5332
6.20225,2.13326,29.4679
6.16156,2.12202,29.4025
6.12116,2.11126,29.3372
6.08106,2.10096,29.2719
6.04126,2.09113,29.2066
6.00176,2.08175,29.1413
5.96256,2.07282,29.0761
5.92366,2.06433,29.0109
5.88507,2.05627,28.9458
5.84678,2.04865,28.8807
5.8088,2.04145,28.8157
5.77113,2.03467,28.7507
5.73376,2.02831,28.6858
5.69671,2.02235,28.6209
5.65996,2.01679,28.5561
5.62353,2.01162,28.4914
5.58741,2.00685,28.4267
5.55161,2.00246,28.3621
5.51612,1.99844,28.2976
5.48094,1.9948,28.2332
5.44608,1.99153,28.1688
5.41153,1.98862,28.1045
5.3773,1.98607,28.0403
5.34339,1.98386,27.9763
5.3098,1.98201,27.9122
5.27652,1.98049,27.8483
5.24356,1.97931,27.7845
5.21092,1.97846,27.7208
5.17859,1.97794,27.6572
5.14658,1.97773,27.5937
5.1149,1.97785,27.5303
5.08353,1.97827,27.467
5.05247,1.979,27.4038
5.02174,1.98004,27.3407
4.99132,1.98137,27.2778
4.96122,1.98299,27.2149
4.93144,1.9849,27.1522
4.90197,1.9871,27.0896
4.87283,1.98958,27.0271
4.84399,1.99233,26.9647
4.81548,1.99535,26.9024
4.78727,1.99864,26.8403
4.75939,2.00219,26.7783
4.73182,2.006,26.7164
4.70456,2.01007,26.6547
4.67761,2.01439,26.593
4.65098,2.01896,26.5315
4.62466,2.02377,26.4702
4.59865,2.02882,26.409
4.57295,2.03411,26.3479
4.54757,2.03963,26.2869
4.52249,2.04538,26.2261
4.49772,2.05136,26.1654
4.47325,2.05756,26.1048
4.44909,2.06398,26.0444
4.42524,2.07061,25.9842
4.4017,2.07746,25.924
4.37845,2.08452,25.8641
4.35552,2.09179,25.8042
4.33288,2.09926,25.7445
4.31054,2.10694,25.6849
4.28851,2.11481,25.6255
4.26677,2.12288,25.5663
4.24533,2.13114,25.5072
4.22419,2.13959,25.4482
4.20334,2.14823,25.3894
4.18279,2.15706,25.3307
4.16253,2.16606,25.2722
4.14257,2.17525,25.2138
4.1229,2.18462,25.1556
4.10351,2.19416,25.0975
4.08442,2.20388,25.0396
4.06561,2.21377,24.9818
4.0471,2.22382,24.9242
4.02886,2.23405,24.8667
4.01091,2.24444,24.8094
3.99325,2.25499,24.7522
3.97587,2.2657,24.6952
3.95877,2.27658,24.6384
3.94194,2.28761,24.5817
3.9254,2.2988,24.5252
3.90913,2.31014,24.4688
3.89314,2.32163,24.4126
3.87743,2.33328,24.3565
3.86199,2.34507,24.3006
3.84682,2.35701,24.2449
3.83192,2.3691,24.1893
3.81729,2.38133,24.1338
3.80293,2.39371,24.0786
3.78884,2.40623,24.0235
3.77501,2.41889,23.9685
3.76145,2.43169,23.9137
3.74816,2.44463,23.8591
3.73512,2.4577,23.8047
3.72235,2.47092,23.7504
3.70983,2.48426,23.6962
3.69758,2.49775,23.6423
3.68558,2.51136,23.5884
3.67384,2.52511,23.5348
3.66235,2.53899,23.4813
3.65112,2.553,23.428
3.64013,2.56714,23.3748
3.6294,2.58141,23.3219
3.61892,2.59581,23.269
3.60869,2.61033,23.2164
3.59871,2.62498,23.1639
3.58897,2.63976,23.1116
3.57948,2.65467,23.0594
3.57023,2.6697,23.0074
3.56123,2.68485,22.9556
3.55246,2.70013,22.9039
3.54394,2.71553,22.8525
3.53566,2.73106,22.8011
3.52761,2.74671,22.75
3.5198,2.76249,22.699
3.51223,2.77838,22.6482
3.50489,2.7944,22.5976
3.49778,2.81054,22.5471
3.49091,2.8268,22.4968
3.48427,2.84319,22.4467
3.47786,2.85969,22.3967
3.47168,2.87632,22.347
3.46572,2.89307,22.2973
3.46,2.90994,22.2479
3.4545,2.92693,22.1987
3.44922,2.94405,22.1496
3.44417,2.96128,22.1007
3.43934,2.97864,22.0519
3.43473,2.99612,22.0034
3.43035,3.01372,21.955
3.42618,3.03144,21.9068
3.42223,3.04929,21.8587
3.4185,3.06725,21.8109
3.41499,3.08534,21.7632
3.4117,3.10356,21.7157
3.40861,3.12189,21.6684
3.40575,3.14035,21.6212
3.40309,3.15894,21.5743
3.40065,3.17765,21.5275
3.39842,3.19648,21.4809
3.3964,3.21544,21.4345
3.39459,3.23452,21.3882
3.39299,3.25373,21.3422
3.3916,3.27307,21.2963
3.39041,3.29253,21.2506
3.38944,3.31212,21.2051
3.38866,3.33184,21.1598
3.38809,3.35169,21.1147
3.38773,3.37166,21.0697
3.38757,3.39177,21.025
3.38761,3.41201,20.9804
3.38785,3.43237,20.936
3.3883,3.45287,20.8918
3.38895,3.47351,20.8478
3.38979,3.49427,20.804
3.39084,3.51517,20.7603
3.39208,3.5362,20.7169
3.39352,3.55737,20.6736
3.39516,3.57868,20.6306
3.39699,3.60012,20.5877
3.39903,3.6217,20.545
3.40125,3.64342,20.5026
3.40367,3.66527,20.4603
3.40629,3.68727,20.4182
3.4091,3.70941,20.3763
3.4121,3.73169,20.3346
3.4153,3.75411,20.2931
3.41869,3.77668,20.2518
3.42227,3.79939,20.2107
3.42604,3.82225,20.1698
3.43,3.84525,20.1291
3.43415,3.86841,20.0887
3.4385,3.89171,20.0484
3.44303,3.91516,20.0083
3.44775,3.93876,19.9684
3.45266,3.96251,19.9287
3.45776,3.98641,19.8893
3.46304,4.01047,19.85
3.46852,4.03469,19.811
3.47418,4.05905,19.7722
3.48003,4.08358,19.7335
3.48606,4.10826,19.6951
3.49229,4.13311,19.6569
3.49869,4.15811,19.6189
3.50529,4.18328,19.5812
3.51207,4.2086,19.5436
3.51903,4.23409,19.5063
3.52618,4.25975,19.4692
3.53352,4.28557,19.4323
3.54104,4.31156,19.3956
3.54875,4.33772,19.3591
3.55664,4.36404,19.3229
3.56471,4.39054,19.2869
3.57297,4.41721,19.2511
3.58141,4.44405,19.2156
3.59004,4.47107,19.1802
3.59885,4.49826,19.1451
3.60784,4.52563,19.1103
3.61702,4.55318,19.0756
3.62638,4.5809,19.0412
3.63593,4.60881,19.0071
3.64565,4.6369,18.9731
3.65557,4.66517,18.9395
3.66566,4.69363,18.906
3.67594,4.72227,18.8728
3.68641,4.7511,18.8398
3.69705,4.78011,18.8071
3.70788,4.80932,18.7746
3.7189,4.83872,18.7424
3.7301,4.86831,18.7104
3.74148,4.89809,18.6787
3.75304,4.92807,18.6472
3.76479,4.95824,18.616
3.77673,4.98861,18.585
3.78885,5.01918,18.5543
3.80115,5.04995,18.5238
3.81364,5.08092,18.4936
3.82631,5.11209,18.4637
3.83917,5.14347,18.434
3.85221,5.17505,18.4046
3.86544,5.20684,18.3754
3.87886,5.23884,18.3466
3.89246,5.27104,18.3179
3.90624,5.30346,18.2896
3.92021,5.33609,18.2616
3.93437,5.36893,18.2338
3.94872,5.40198,18.2063
3.96325,5.43525,18.1791
3.97797,5.46874,18.1521
3.99288,5.50245,18.1255
4.00797,5.53637,18.0991
4.02326,5.57052,18.073
4.03873,5.60489,18.0473
4.05439,5.63948,18.0218
4.07024,5.67429,17.9966
4.08628,5.70934,17.9717
4.10251,5.74461,17.9471
4.11893,5.7801,17.9228
4.13555,5.81583,17.8988
4.15235,5.85179,17.8751
4.16934,5.88798,17.8518
4.18653,5.9244,17.8287
4.20391,5.96106,17.806
4.22148,5.99795,17.7835
4.23924,6.03509,17.7614
4.2572,6.07245,17.7397
4.27536,6.11006,17.7182
4.2937,6.14791,17.6971
4.31224,6.186,17.6763
4.33098,6.22433,17.6558
4.34992,6.26291,17.6357
4.36905,6.30173,17.6159
4.38837,6.3408,17.5965
4.4079,6.38011,17.5774
4.42762,6.41967,17.5586
4.44754,6.45948,17.5402
4.46766,6.49954,17.5222
4.48798,6.53986,17.5045
4.5085,6.58042,17.4872
4.52922,6.62124,17.4702
4.55014,6.66231,17.4536
4.57126,6.70363,17.4374
4.59258,6.74521,17.4215
4.61411,6.78705,17.406
4.63584,6.82914,17.3909
4.65777,6.8715,17.3762
4.67991,6.91411,17.3619
